Episode,Average Reward,Average Lifespan,True Location Count,False Location Count,Explore Actions,Target Actions
468,-34.57750000000031,2614.0588235294117,33,38,2,71
469,-31.64974999999937,2096.6111111111113,19,21,7,40
470,-31.930500000000173,2087.4210526315787,11,29,7,40
471,-26.635999999998937,2660.1666666666665,23,23,3,46
472,-23.881249999999252,3395.8,25,25,6,50
473,-36.40824999999943,2030.4117647058824,15,29,2,44
474,-40.83299999999951,2196.1052631578946,11,26,4,37
475,-25.3392499999997,1903.25,37,27,10,64
476,-38.39974999999988,2052.1,11,22,4,33
477,-17.471999999999404,3449.0,23,30,5,53
478,-31.469499999999766,2165.8947368421054,23,20,2,43
479,-30.269499999999407,2451.684210526316,19,28,1,47
480,-20.06099999999935,2729.8125,37,23,5,60
481,-27.629249999999644,2122.764705882353,23,28,6,51
482,-21.665999999999098,2880.6111111111113,35,26,3,61
483,-31.98224999999881,3766.45,30,26,3,56
484,-28.143999999999238,2211.842105263158,22,25,2,47
485,-32.283999999999615,3093.4,12,32,1,44
486,-27.154499999999295,2365.6,21,24,2,45
487,-40.781999999998625,3829.85,26,40,5,66
488,-42.2722500000001,1941.388888888889,11,33,4,44
489,-29.531499999999255,2080.8333333333335,18,29,1,47
490,-21.93074999999927,3200.5,25,28,1,53
491,-36.5892499999993,2559.9411764705883,26,24,4,50
492,-11.935999999999618,4059.3,28,30,2,58
493,-26.415999999999563,2699.8,22,25,2,47
494,-38.555999999999344,2099.6,24,15,3,39
495,-14.953749999998669,2993.842105263158,27,27,3,54
496,-33.309249999999146,3035.684210526316,26,22,8,48
497,-41.22674999999934,1989.0555555555557,6,31,4,37
498,-23.12474999999963,2136.6315789473683,12,25,6,37
499,-34.34749999999909,3177.6315789473683,24,32,4,56
500,-34.33449999999908,2743.8888888888887,30,25,2,55
501,-10.225499999997714,2413.176470588235,38,25,10,63
502,-26.87424999999892,2932.0526315789475,26,35,6,61
503,-30.08374999999942,2051.8823529411766,22,28,4,50
504,-38.04799999999843,3098.3888888888887,35,31,4,66
505,-20.29824999999914,3461.7368421052633,25,30,6,55
506,-26.562249999999732,2353.4117647058824,25,24,5,49
507,-26.263499999998523,3621.315789473684,42,33,3,75
508,-45.143249999999604,2135.3888888888887,20,30,4,50
509,-32.135999999999825,2032.25,12,28,2,40
510,-32.65349999999949,2023.8947368421052,17,22,5,39
511,-47.30674999999964,2107.625,32,34,5,66
512,-27.669499999999402,2552.15,22,20,4,42
513,-38.553999999999405,3296.2105263157896,24,35,4,59
514,-25.452999999999363,2441.5,31,30,7,61
515,-35.06024999999964,1981.3684210526317,12,24,5,36
516,-6.7702499999989385,3284.5789473684213,42,21,3,63
517,-24.445499999999164,3242.55,23,28,2,51
518,-25.417499999999517,2139.705882352941,28,21,2,49
519,-35.32924999999954,1933.5,18,25,4,43
520,-23.440499999999144,2565.65,14,33,6,47
521,-16.363499999999284,2603.769230769231,30,29,2,59
522,-28.494499999999583,2086.9444444444443,23,18,3,41
523,-34.93999999999885,2005.5625,33,23,7,56
