Episode,Average Reward,Average Lifespan,True Location Count,False Location Count,Explore Actions,Target Actions
118,-29.995500000000085,1933.4444444444443,18,30,12,48
119,-21.45424999999977,3291.157894736842,32,23,8,55
120,-46.020749999999325,2802.95,15,36,6,51
121,-30.6417499999995,3779.9,24,30,5,54
122,-12.511249999998585,3568.684210526316,40,34,14,74
123,-25.899249999999267,2564.0,15,30,11,45
124,-28.492749999999482,2786.25,20,23,13,43
125,-27.699499999999894,1652.1666666666667,6,25,12,31
126,-16.96799999999998,1774.7777777777778,13,25,11,38
127,-28.632250000000045,1576.875,10,26,13,36
128,-24.039249999999473,2411.6315789473683,15,25,8,40
129,-23.39299999999979,2196.7894736842104,11,29,12,40
130,-30.243999999998795,1942.6470588235295,12,28,9,40
131,-21.365249999999772,2283.4117647058824,19,29,10,48
132,-21.710999999999846,2008.0526315789473,10,25,10,35
133,-39.38100000000017,2497.0,22,23,9,45
134,-38.07724999999957,3384.7894736842104,19,31,8,50
135,-20.07724999999958,3598.6315789473683,29,28,10,57
136,-24.234999999999303,2463.5555555555557,27,35,3,62
137,-23.292249999999328,2826.777777777778,18,33,9,51
138,-25.494249999999425,2305.9411764705883,19,21,8,40
139,-26.668749999999733,3006.315789473684,14,36,9,50
140,-46.324249999999395,2863.25,13,32,5,45
141,-30.016999999999847,1589.75,10,24,7,34
142,-34.061999999999514,2125.5,15,34,11,49
143,-20.40249999999968,2634.6,10,26,12,36
144,-34.24774999999985,1778.235294117647,15,31,10,46
145,-24.452499999999013,3669.6,27,32,4,59
146,-19.186749999999172,3307.842105263158,25,28,8,53
147,-31.53225000000007,2775.842105263158,18,27,7,45
148,-35.25249999999959,2883.5789473684213,14,29,11,43
149,-28.27049999999958,2722.8,13,30,10,43
150,-27.828999999999127,2362.823529411765,16,32,7,48
151,-35.93674999999995,2561.9473684210525,15,32,7,47
152,-17.125499999999292,2407.5263157894738,21,21,13,42
153,-22.569749999999683,2008.45,4,23,18,27
154,-31.338500000000106,1429.0,3,28,14,31
155,-28.323999999999508,1760.4375,12,27,6,39
156,-27.69274999999981,2688.55,15,28,9,43
157,-27.021499999999598,2580.9375,30,45,9,75
158,-31.369249999999493,2502.6315789473683,16,31,4,47
159,-29.08049999999981,2036.15,5,30,15,35
160,-37.69999999999975,2314.5,20,33,4,53
161,-27.190499999999748,2009.3333333333333,10,25,13,35
162,-31.575500000000023,1429.0,0,25,8,25
163,-27.26674999999879,4675.1,32,34,3,66
164,-26.5224999999991,2961.65,20,26,11,46
165,-34.48124999999955,3315.4444444444443,24,32,11,56
166,-21.301749999999817,2691.8888888888887,20,28,10,48
167,-33.038499999999296,2644.222222222222,17,34,4,51
168,-32.18699999999933,3793.35,24,36,7,60
169,-33.60799999999974,2971.05,16,28,7,44
170,-39.01975000000006,2143.4444444444443,13,31,6,44
171,-30.365249999999,2510.4117647058824,19,27,11,46
172,-24.175250000000318,2429.0588235294117,26,44,11,70
173,-21.75574999999935,2536.722222222222,22,26,5,48
174,-16.93699999999931,3826.75,31,22,9,53
175,-12.84049999999965,2265.3684210526317,16,30,14,46
176,-28.217250000000707,2852.3333333333335,35,27,20,62
177,-34.135499999999624,2204.3684210526317,11,22,9,33
178,-18.541999999999238,2995.8,25,23,8,48
179,-40.78399999999991,2055.1666666666665,12,28,5,40
180,-27.339499999999077,3022.2105263157896,24,39,8,63
181,-32.3340000000002,1616.5625,10,30,10,40
182,-25.607249999999567,2811.55,17,29,9,46
183,-25.539999999999573,2552.15,19,25,8,44
184,-38.97824999999986,3871.85,14,35,7,49
185,-26.517750000000063,2389.3888888888887,16,26,5,42
186,-18.69749999999917,2878.0555555555557,29,25,12,54
187,-30.403499999998974,2951.2105263157896,23,28,8,51
188,5.0262500000003,3380.7368421052633,30,24,19,54
189,-19.180749999999826,1982.1052631578948,12,18,20,30
190,-20.96700000000034,2109.9473684210525,28,28,12,56
191,-22.901750000000384,2878.5789473684213,20,29,13,49
192,-22.44049999999978,2941.2631578947367,24,27,15,51
193,-16.628500000000006,2413.277777777778,23,28,12,51
194,-29.955500000000068,2524.4444444444443,23,36,5,59
195,-34.12824999999951,3182.222222222222,21,31,11,52
196,-26.39099999999967,2501.0,14,29,9,43
197,-31.22750000000004,1429.0,2,22,12,24
198,-29.2274999999996,2147.5263157894738,12,24,13,36
199,-31.661999999999786,1980.2777777777778,13,21,13,34
200,-32.16549999999999,2243.5,19,29,5,48
201,-20.03374999999935,2585.0588235294117,34,32,14,66
202,-27.570749999999634,2348.9473684210525,16,24,9,40
203,-22.517499999999686,2260.0,17,26,7,43
204,-32.311499999999796,3316.157894736842,26,25,9,51
205,-31.193999999999882,2179.6111111111113,15,25,16,40
206,-31.22649999999957,2036.611111111111,11,27,15,38
207,-33.998249999999395,2664.75,10,31,9,41
208,-17.5317500000002,1627.0588235294117,22,22,12,44
209,-23.772999999999264,2737.05,16,25,11,41
210,-16.39499999999917,2970.6470588235293,26,25,11,51
211,-15.33799999999955,2512.777777777778,26,26,13,52
212,-27.14124999999914,2958.842105263158,20,30,15,50
213,-36.74224999999979,2178.823529411765,9,29,14,38
214,-34.15399999999899,2192.9375,26,31,9,57
215,-27.852749999999702,1849.6666666666667,13,33,10,46
216,-26.551499999999635,2058.45,8,25,12,33
217,-29.586499999999766,3388.2631578947367,26,32,20,58
218,-34.878249999998985,2131.294117647059,14,24,13,38
219,-19.807999999999698,2130.0555555555557,16,21,18,37
220,-25.833749999999878,1925.5555555555557,10,25,11,35
221,-48.641249999999545,2608.0,11,26,7,37
222,-19.111249999999472,3287.0,26,25,7,51
223,-27.99424999999931,3418.2631578947367,24,27,13,51
224,-28.67224999999916,2779.1052631578946,22,28,5,50
225,-29.155249999999352,1976.235294117647,11,24,17,35
226,-16.29174999999988,2500.5,22,29,13,51
227,-32.391749999999284,3649.6315789473683,28,34,14,62
228,-28.976750000000017,1803.4705882352941,19,32,11,51
229,-17.56424999999921,2983.764705882353,28,37,15,65
230,-14.527249999999645,2365.6315789473683,16,18,20,34
231,-27.293999999999308,3282.722222222222,28,32,18,60
232,-21.798499999998803,2852.3333333333335,21,31,12,52
233,-21.67774999999987,1959.578947368421,13,20,19,33
234,-9.020999999999662,2221.1052631578946,13,21,18,34
235,-26.76599999999969,2443.4,10,23,15,33
236,-27.088249999999412,3923.5789473684213,30,31,12,61
237,-22.70249999999984,1677.4117647058824,8,20,15,28
238,-25.39874999999939,3353.7894736842104,26,29,10,55
239,-35.3545000000002,1429.0,7,30,23,37
240,-33.87175000000015,1828.764705882353,14,26,17,40
241,-6.293999999999853,2470.8947368421054,28,28,23,56
242,-8.99324999999969,2707.235294117647,14,26,22,40
243,-16.064750000000043,2316.1176470588234,20,25,21,45
244,-20.256499999999598,3079.9,16,24,12,40
245,-13.725249999999582,3057.777777777778,34,31,16,65
246,-24.516749999999348,2261.0588235294117,28,26,14,54
247,-27.395750000000067,1714.7058823529412,12,30,19,42
248,-27.017499999999792,2021.0588235294117,14,26,20,40
249,-9.26024999999841,3772.75,26,23,24,49
250,-26.3815,2087.722222222222,16,22,21,38
251,-13.819499999999527,3163.6666666666665,29,25,14,54
252,-20.2017499999998,2430.7368421052633,10,26,17,36
253,-22.372749999999527,3377.2105263157896,17,33,17,50
254,-20.200499999999124,3258.9444444444443,22,29,14,51
255,-6.078499999999125,1429.0,22,21,25,43
256,-17.457499999999534,2706.85,14,28,11,42
257,-21.189750000000004,3050.5789473684213,20,34,14,54
258,-20.6049999999999,2487.4736842105262,14,19,19,33
259,-23.622249999999468,3035.6315789473683,21,26,10,47
260,-13.656499999999165,2394.0,18,24,16,42
261,-15.423000000000135,2244.235294117647,21,33,15,54
262,-28.85474999999942,2407.8888888888887,13,35,17,48
263,-15.665750000000173,1914.421052631579,12,24,20,36
264,-26.412999999999652,2576.6470588235293,33,33,25,66
265,-6.985000000000248,2517.6315789473683,22,28,24,50
266,-14.853499999999652,2580.294117647059,20,36,14,56
267,-16.044249999999856,2496.4117647058824,20,28,15,48
268,-32.6772499999996,2206.8888888888887,12,29,8,41
269,-40.217749999999604,2499.157894736842,8,31,20,39
270,-29.776999999999816,2377.2631578947367,12,25,18,37
271,-24.198749999999777,3042.6470588235293,33,45,18,78
272,-25.081999999999475,3242.6,21,33,13,54
273,-19.574999999999996,2647.777777777778,17,28,17,45
274,-26.652749999999536,3136.277777777778,19,32,14,51
275,-20.434999999999867,2367.315789473684,12,22,16,34
276,-22.926499999999717,2106.6315789473683,11,22,15,33
277,-24.192499999999857,2406.0555555555557,14,28,14,42
278,1.3972500000001924,2951.0588235294117,56,27,21,83
279,-10.160999999999296,2358.176470588235,26,25,21,51
280,-16.93174999999965,2519.8888888888887,23,27,16,50
281,-6.4234999999994145,2564.8,17,23,20,40
282,-23.64274999999928,1429.0,12,22,15,34
283,-22.092749999999583,3614.5789473684213,20,32,16,52
284,-18.650249999999485,2697.315789473684,16,23,14,39
285,10.1630000000001,2131.176470588235,30,20,26,50
286,-22.13374999999933,3140.0,23,25,24,48
287,-20.631249999999348,2596.157894736842,15,27,26,42
288,-23.29524999999982,2775.7894736842104,15,34,14,49
289,-8.482249999999054,2734.8947368421054,21,28,16,49
290,-26.500250000000733,3575.2105263157896,25,30,23,55
291,-9.472749999999815,2858.4210526315787,24,26,24,50
292,-17.282499999999438,2803.0,20,20,20,40
293,-12.759749999999642,2070.7368421052633,10,26,17,36
294,-16.117249999999725,2754.4444444444443,23,35,21,58
295,-16.532749999999602,1599.6875,9,26,16,35
296,-27.41974999999951,2715.5789473684213,11,27,21,38
297,-18.757499999999546,2517.277777777778,14,19,25,33
298,-14.71649999999875,2413.1666666666665,23,25,18,48
299,-15.76499999999962,2118.1176470588234,17,26,19,43
300,-14.152249999999992,3098.2631578947367,16,22,22,38
301,-10.967999999999211,3077.4210526315787,17,22,26,39
302,-25.350499999999695,2317.0588235294117,24,32,17,56
303,-11.331499999999899,2839.2631578947367,29,22,20,51
304,2.7732500000007345,3379.9,26,21,27,47
305,-10.19699999999952,2879.9,19,19,23,38
306,-27.741999999999557,2384.8888888888887,10,25,32,35
307,-14.582999999999297,3047.2631578947367,19,22,24,41
308,-14.078499999999796,3849.7,21,30,26,51
309,-25.110499999999913,2629.6315789473683,28,25,22,53
310,-21.721749999999737,2940.2,13,25,13,38
311,-11.914249999999733,2121.3333333333335,10,19,28,29
312,-12.897000000000082,2958.7368421052633,16,24,33,40
313,-18.626500000000306,2905.277777777778,29,35,28,64
314,-18.565499999999236,1993.0588235294117,13,23,18,36
315,-14.227499999999731,2409.6666666666665,15,23,26,38
316,-19.070499999999786,1581.235294117647,7,22,21,29
317,-15.29349999999982,2212.0555555555557,16,26,29,42
318,-13.7112499999994,2699.7368421052633,11,33,21,44
319,-7.010999999999825,2136.25,10,18,21,28
320,-10.573999999999243,3891.9473684210525,37,27,35,64
321,-11.097250000000091,2286.235294117647,13,22,26,35
322,-11.487999999998843,4045.8,23,20,31,43
323,-19.225499999999972,2641.75,10,25,23,35
324,-3.4354999999992573,2219.6875,27,18,31,45
325,-18.917999999999797,2741.0,11,21,26,32
326,-4.53475000000009,3084.842105263158,22,18,43,40
327,-17.230999999999437,3476.722222222222,24,28,26,52
328,-16.517500000000037,2280.529411764706,13,24,29,37
329,-0.19949999999947632,3118.7,20,23,31,43
330,-4.886999999999796,2642.2105263157896,15,23,28,38
331,-25.084249999999475,3968.7894736842104,20,29,38,49
332,-12.195499999999322,2195.3888888888887,16,17,23,33
333,-1.7080000000000877,1438.5333333333333,13,16,35,29
334,-1.2827499999997538,3567.9,16,17,43,33
335,-3.3057500000000672,2818.8888888888887,23,20,40,43
336,-10.647499999999674,2281.157894736842,10,19,32,29
337,-15.016249999999118,2958.0526315789475,17,24,21,41
338,-0.315999999999591,2679.5,19,22,35,41
339,-2.8079999999994385,3524.2631578947367,25,20,34,45
340,-21.31949999999946,3498.15,14,20,29,34
341,9.890500000000163,2584.3333333333335,19,18,49,37
342,-5.932250000000144,2444.8333333333335,9,16,36,25
343,-7.719499999999765,2924.5789473684213,19,15,33,34
344,-7.453499999999755,2413.277777777778,16,23,46,39
345,-11.929499999999543,2033.1666666666667,10,18,35,28
346,-20.666249999999938,2191.0,11,23,32,34
347,-5.463249999999714,2050.8823529411766,23,28,44,51
348,-6.779499999999618,2279.684210526316,17,14,34,31
349,-14.627249999999526,3107.7,12,22,45,34
350,-15.60449999999923,2320.6111111111113,9,24,40,33
351,-6.7269999999998165,2215.2105263157896,11,17,37,28
352,-2.960999999999861,2166.7894736842104,9,11,45,20
353,-9.267249999999752,2626.65,15,15,32,30
354,9.215500000000397,2290.9411764705883,16,17,43,33
355,-17.84849999999964,1545.0625,7,23,29,30
356,-9.775749999999837,2725.9,9,16,33,25
357,-8.25749999999915,3582.0,17,21,38,38
358,-5.237749999999824,1638.5333333333333,8,21,43,29
359,-12.090750000000028,2174.222222222222,6,15,43,21
360,-7.996499999999514,2967.8333333333335,18,21,31,39
361,-15.56799999999956,2759.1052631578946,17,19,46,36
362,-8.804999999999962,2658.842105263158,15,14,37,29
363,-14.188000000000281,2734.222222222222,24,20,71,44
364,-6.783249999999866,1971.5882352941176,14,9,42,23
365,-1.9959999999997282,2186.5,12,13,42,25
366,-2.6192499999996777,2929.4736842105262,12,17,54,29
367,-11.395999999999841,2477.5555555555557,13,17,41,30
368,-2.4997499999999704,2687.3888888888887,20,16,67,36
369,3.140500000000472,3162.5789473684213,19,21,42,40
370,-4.709999999999571,2346.1176470588234,14,15,38,29
371,-7.804750000000006,2036.6666666666667,8,18,46,26
372,-6.185999999999514,3217.95,15,12,43,27
373,-3.3707500000001276,2616.2105263157896,16,23,54,39
374,-2.483249999999655,3028.722222222222,17,28,52,45
375,-2.5752499999995146,4439.35,21,23,45,44
376,0.21974999999999262,2825.8947368421054,16,18,43,34
377,-3.0252499999998337,1942.9375,8,15,54,23
378,3.697250000000312,4019.5,17,19,39,36
379,-8.648750000000225,2810.0,6,20,45,26
380,1.9610000000003325,1761.4117647058824,10,15,56,25
381,-6.327249999999928,1429.0,4,10,51,14
382,4.8485000000004295,3940.2,19,13,49,32
383,-1.4649999999999,3362.35,11,20,38,31
384,-7.555249999999833,2248.684210526316,8,13,43,21
385,-0.9592499999997516,3124.9444444444443,19,12,43,31
386,9.89225000000025,2611.6,10,9,53,19
387,2.1075000000006523,2639.176470588235,19,16,48,35
388,3.6425000000001737,2891.8947368421054,14,14,44,28
389,-5.285500000000004,2132.5789473684213,6,14,47,20
390,-4.171749999999735,2834.722222222222,19,17,45,36
391,-5.301499999999402,3049.7894736842104,17,20,42,37
392,0.5835000000002055,2414.8947368421054,11,12,36,23
393,1.8647500000003117,2465.277777777778,17,13,49,30
394,-1.2489999999994355,2180.3888888888887,9,14,44,23
395,-9.829249999999584,1728.6875,8,17,42,25
396,-10.25299999999957,1796.9411764705883,11,19,38,30
397,-9.754499999999396,1939.0625,11,17,50,28
398,-7.521249999999833,2151.3,3,17,44,20
399,-4.2874999999995325,2283.6315789473683,11,11,36,22
400,0.5012500000009419,4149.7,26,21,36,47
401,0.7979999999997365,1605.4705882352941,9,17,59,26
402,-15.144500000000281,2984.6111111111113,21,29,57,50
403,-2.3749999999996705,1429.0,7,12,57,19
404,2.9802499999996215,3008.8947368421054,21,20,57,41
405,-6.919999999999871,3124.1052631578946,21,23,58,44
406,-2.8859999999996724,1640.0588235294117,10,12,50,22
407,-8.995249999999867,2928.6315789473683,9,12,51,21
408,-8.21424999999986,2340.8888888888887,13,8,46,21
409,-0.2522500000003004,3045.4444444444443,20,20,46,40
410,-9.044999999999872,2752.4210526315787,10,18,51,28
411,5.545000000000097,2852.5789473684213,12,12,47,24
412,-4.031750000000027,1835.75,4,10,58,14
413,1.8965000000000227,1788.5882352941176,4,8,60,12
414,7.618000000000483,3873.5789473684213,18,15,68,33
415,10.77950000000052,4241.0526315789475,29,13,59,42
416,-4.009749999999682,2486.9411764705883,9,19,56,28
417,2.328749999999758,1581.4,12,19,56,31
418,1.9292500000000352,4071.4210526315787,19,22,54,41
419,-2.8387500000003514,1429.0,13,15,55,28
420,-4.026249999999442,2687.4444444444443,14,17,61,31
421,-12.946499999999872,2922.0,8,17,58,25
422,-1.9837499999997932,3204.222222222222,16,12,47,28
423,-4.008999999999714,1921.125,12,10,48,22
424,8.242500000000318,1795.1176470588234,9,14,54,23
425,-9.664749999999989,1916.4117647058824,6,18,51,24
426,7.308750000001099,3168.0555555555557,21,13,58,34
427,-0.8467499999994599,3439.1052631578946,12,19,56,31
428,-9.251249999999722,3086.5263157894738,10,16,56,26
429,0.5930000000003541,2990.95,13,11,52,24
430,3.2537499999998922,3174.2631578947367,15,15,53,30
431,1.1782500000002263,2173.294117647059,16,14,53,30
432,-3.710499999999211,2612.625,15,19,58,34
433,6.127000000000086,2080.8823529411766,13,13,51,26
434,-2.95774999999975,3821.7894736842104,17,14,52,31
435,2.037250000000328,1612.5625,12,12,56,24
436,-4.748249999999723,2666.3684210526317,14,11,52,25
437,14.798750000000178,1889.375,17,15,56,32
438,-5.7232499999996795,1981.111111111111,13,22,49,35
439,-17.578749999999413,2033.1666666666667,3,18,49,21
440,1.1475000000002407,4135.45,21,15,55,36
441,5.971000000000409,2932.8947368421054,17,19,45,36
442,-4.671749999999724,3063.9473684210525,14,17,59,31
443,4.0995000000001385,1887.4375,10,11,53,21
444,-12.598999999999759,2572.0,14,21,53,35
445,-2.9814999999997225,2630.1666666666665,12,16,38,28
446,4.596499999999846,3316.25,12,12,52,24
447,-0.9507499999999048,2121.0588235294117,9,15,43,24
448,-0.19874999999978818,2914.4210526315787,10,6,58,16
449,-10.943249999999166,2873.5,10,18,52,28
450,13.23850000000004,1630.5,15,9,58,24
451,-11.660999999999161,4744.1,19,27,48,46
452,-7.9329999999996845,1564.4117647058824,6,14,40,20
453,3.675500000000176,1761.4117647058824,7,7,51,14
454,20.185000000000695,4391.0,23,19,61,42
455,2.5687500000002443,2834.6666666666665,15,18,56,33
456,-3.327750000000015,1429.0,1,6,40,7
457,0.47825000000046547,5072.65,23,22,49,45
458,4.388750000000166,4108.35,22,10,59,32
459,7.562000000000674,3460.1,17,12,48,29
460,12.735250000000434,4419.55,20,11,46,31
461,11.112000000000581,3085.1666666666665,21,12,60,33
462,0.9992500000003831,2869.315789473684,13,12,56,25
463,-8.343749999999872,1913.125,5,14,56,19
464,-0.5979999999998975,2751.8333333333335,26,18,68,44
465,-9.641499999999745,1644.2222222222222,2,10,52,12
466,7.824000000000794,3658.0,24,14,50,38
467,-4.165249999999694,1668.0555555555557,5,11,51,16
468,-4.9989999999994374,2926.2105263157896,10,18,62,28
469,1.0905000000000853,2038.764705882353,8,15,55,23
470,-2.3684999999996426,2338.277777777778,21,19,62,40
471,-11.206499999999917,1813.0,11,24,54,35
472,13.135750000000366,2958.842105263158,19,11,54,30
473,-0.07349999999984343,1666.125,8,7,58,15
474,2.4100000000004007,3317.25,15,14,46,29
475,10.19575000000042,3837.05,14,5,56,19
476,3.671000000000531,1819.3529411764705,11,11,61,22
477,14.651999999999896,2729.7894736842104,23,17,56,40
478,11.710500000000144,2235.0555555555557,18,13,77,31
479,-7.109499999999632,2655.722222222222,12,15,52,27
480,6.7717500000002575,2732.625,28,22,52,50
481,4.464000000000431,4470.789473684211,23,21,57,44
482,-2.9094999999995848,3102.4210526315787,11,12,54,23
483,-5.50750000000029,2262.4444444444443,9,21,62,30
484,13.228499999999922,1741.5625,19,17,75,36
485,5.645750000000242,2822.3333333333335,10,14,65,24
486,-13.555749999999852,1448.0666666666666,4,15,52,19
487,-3.9809999999996273,1804.0625,6,22,50,28
488,-5.384999999999285,2994.277777777778,19,14,67,33
489,-0.8852499999996624,2744.2,8,11,64,19
490,0.3950000000000583,2179.5,8,11,52,19
491,-9.182499999999713,2997.4,7,16,47,23
492,0.40225000000016176,2156.470588235294,10,18,62,28
493,2.451749999999948,2339.1111111111113,14,15,71,29
494,7.424250000000005,1951.9375,19,22,69,41
495,9.146999999999691,3175.9473684210525,19,13,59,32
496,4.584250000000241,2868.3684210526317,22,10,52,32
497,0.8005000000001156,2984.5789473684213,10,12,66,22
498,3.4247500000001105,2666.315789473684,14,7,63,21
499,-6.958999999999617,2235.2631578947367,7,9,54,16
500,6.7080000000002045,1996.5625,15,12,49,27
501,5.431500000001035,4464.8,21,15,73,36
502,-12.634499999999687,3883.5263157894738,11,18,63,29
503,13.548000000000462,2613.9411764705883,29,21,71,50
504,15.536250000000171,3094.8947368421054,29,16,60,45
505,-0.7387500000000201,2023.25,7,5,60,12
506,-4.479499999999918,2185.3529411764707,15,14,56,29
507,4.449999999999997,3923.684210526316,27,21,56,48
508,-10.93599999999942,2846.7894736842104,6,18,54,24
509,-2.3769999999998914,3635.35,12,13,54,25
510,0.04200000000018166,2370.5263157894738,10,8,64,18
511,-1.0254999999993681,2279.222222222222,10,14,63,24
512,-1.397999999999604,3383.9473684210525,19,14,53,33
513,11.634750000000952,3350.6111111111113,26,12,58,38
514,-0.955249999999951,1778.25,3,9,62,12
515,1.8940000000001245,1429.0,6,5,59,11
516,3.8420000000003802,3158.4,13,11,51,24
517,9.89899999999997,3397.3333333333335,19,26,63,45
518,13.571750000000383,3042.2631578947367,18,8,63,26
519,-9.549749999999708,3426.5263157894738,13,17,49,30
520,10.836500000000523,2870.705882352941,23,12,54,35
521,5.958500000000261,3656.0,18,17,55,35
